date,masi_close,atw_close,iam_close,lhm_close,mng_close,brent_close,gold_close,eur_mad,gpr_index,masi_log_return,masi_realized_vol_5,masi_rolling_mean_5,masi_realized_vol_20,masi_rolling_mean_20,masi_lag_1,masi_lag_2,masi_lag_5,atw_log_return,atw_realized_vol_5,atw_rolling_mean_5,atw_realized_vol_20,atw_rolling_mean_20,atw_lag_1,atw_lag_2,atw_lag_5,iam_log_return,iam_realized_vol_5,iam_rolling_mean_5,iam_realized_vol_20,iam_rolling_mean_20,iam_lag_1,iam_lag_2,iam_lag_5,lhm_log_return,lhm_realized_vol_5,lhm_rolling_mean_5,lhm_realized_vol_20,lhm_rolling_mean_20,lhm_lag_1,lhm_lag_2,lhm_lag_5,mng_log_return,mng_realized_vol_5,mng_rolling_mean_5,mng_realized_vol_20,mng_rolling_mean_20,mng_lag_1,mng_lag_2,mng_lag_5,brent_log_return,brent_realized_vol_5,brent_rolling_mean_5,brent_realized_vol_20,brent_rolling_mean_20,brent_lag_1,brent_lag_2,brent_lag_5,gold_log_return,gold_realized_vol_5,gold_rolling_mean_5,gold_realized_vol_20,gold_rolling_mean_20,gold_lag_1,gold_lag_2,gold_lag_5,eur_mad_log_return,eur_mad_realized_vol_5,eur_mad_rolling_mean_5,eur_mad_realized_vol_20,eur_mad_rolling_mean_20,eur_mad_lag_1,eur_mad_lag_2,eur_mad_lag_5,eur_mad_return,gpr_delta,gpr_index_log_return,gpr_index_realized_vol_5,gpr_index_realized_vol_20,gpr_index_rolling_mean_5,gpr_index_rolling_mean_20,gpr_index_lag_1,gpr_index_lag_2,gpr_index_lag_5,bam_policy_rate
4/20/2023,10482.19,400,81.99,1515,2462.09,81.1,2009.8,11.1046,95.66982269,0.001473105,0.000946706,10474.902,0.003994289,10472.957,10466.76,10477.73,10462.33,-0.000124992,0.000176757,400.04,0.007748871,400.1275,400.05,400,400,0.005994268,0.005151568,82.12,0.015133323,83.583,81.5,82,82.5,0.016639319,0.014789545,1471,0.015111614,1412.5,1490,1450,1405,-0.011533138,0.009901164,2487.694,0.018633489,2527.578,2490.65,2487.69,2478.83,-0.024602386,0.012384575,84.012,0.02068922,82.8725,83.12,84.77,86.09,0.005888534,0.012429087,2012.3,0.010919914,2004.8,1998,2010.3,2045.8,-0.000495168,0.002694647,11.12524,0.002743347,11.11379,11.1101,11.1528,11.1727,-0.000495168,-62.36092377,-0.501886696,0.349259955,0.323825555,114.3970673,114.3896221,158.0307465,106.8570175,126.1930618,3
4/21/2023,10494.69,402,81.06,1470,2414.82,81.66,2009.8,11.1195,140.0534058,0.001191788,0.001006344,10479.742,0.003669071,10477.4655,10482.19,10466.76,10470.49,0.004987542,0.002250336,400.43,0.007250487,400.4725,400,400.05,400.05,-0.011407667,0.006527852,81.81,0.01494686,83.5985,81.99,81.5,82.61,-0.030153038,0.021731685,1475,0.016858533,1415.05,1515,1490,1450,-0.019385833,0.008664843,2468.392,0.018299846,2520.2905,2462.09,2490.65,2511.33,0.006881325,0.013729517,83.082,0.020374334,83.206,81.1,83.12,86.31,0,0.012429087,2005.1,0.010919914,2005.495,2009.8,1998,2045.8,0.001340887,0.0026927,11.12116,0.002617775,11.11662,11.1046,11.1101,11.1399,0.001340887,44.38358307,0.381120903,0.400294071,0.325266625,118.4470413,117.7613159,95.66982269,158.0307465,119.8035355,3
4/25/2023,10499.26,405,81.5,1471,2270.04,80.77,1995.1,11.1143,180.2335052,0.000435364,0.001000633,10484.126,0.003154412,10477.8125,10494.69,10482.19,10477.34,0.007434978,0.003557176,401.41,0.006918512,400.7225,402,400,400.1,0.005413399,0.007745791,81.61,0.011859173,83.4735,81.06,81.99,82.5,0.000680041,0.021712371,1479.2,0.014759734,1419.95,1470,1515,1450,-0.061827298,0.02584021,2425.058,0.022347275,2504.8285,2414.82,2462.09,2486.71,-0.010958676,0.013172998,82.284,0.018697787,83.3385,81.66,81.1,84.76,-0.00734104,0.006443646,2004.6,0.009855728,2007.56,2009.8,2009.8,1997.6,-0.000467756,0.002562523,11.12026,0.002618727,11.118725,11.1195,11.1046,11.1188,-0.000467756,40.18009949,0.252229442,0.36945377,0.31010959,136.1688995,120.7257072,140.0534058,95.66982269,91.62421417,3
4/26/2023,10454.85,400.2,80.11,1520,2166.64,77.69,1986.9,11.104,105.3466797,-0.004238793,0.002339276,10479.55,0.003239151,10474.664,10499.26,10494.69,10477.73,-0.011922645,0.007454616,401.45,0.00746678,400.7325,405,402,400,-0.01720233,0.010246321,81.232,0.011466641,83.205,81.5,81.06,82,0.032767893,0.025279586,1493.2,0.01611354,1427.3,1471,1470,1450,-0.046619872,0.025921463,2360.848,0.024015302,2484.1965,2270.04,2414.82,2487.69,-0.03887906,0.016951251,80.868,0.020719305,83.2905,80.77,81.66,84.77,-0.004118539,0.005379994,1999.92,0.009683066,2008.23,1995.1,2009.8,2010.3,-0.000927164,0.001870187,11.1105,0.00256136,11.118825,11.1143,11.1195,11.1528,-0.000927164,-74.88682556,-0.536996639,0.474921584,0.317209107,135.866832,122.1549503,180.2335052,140.0534058,106.8570175,3
4/27/2023,10469.77,403,80.4,1460,2294.67,78.37,1999,11.0907,117.8849716,0.001426072,0.00243744,10480.152,0.003248906,10471.7195,10454.85,10499.26,10466.76,0.00697214,0.008064344,402.04,0.007626598,400.8825,400.2,405,400.05,0.003613486,0.010809916,81.012,0.011551368,82.975,80.11,81.5,81.5,-0.040273899,0.030820108,1487.2,0.019039971,1431.3,1520,1471,1490,0.057411462,0.045982641,2321.652,0.02820934,2470.9015,2166.64,2270.04,2490.65,0.008714652,0.020418879,79.918,0.020796871,83.295,77.69,80.77,83.12,0.00607142,0.005965319,2000.12,0.009723277,2009.835,1986.9,1995.1,1998,-0.001198484,0.000993363,11.10662,0.002543028,11.11925,11.104,11.1143,11.1101,-0.001198484,12.53829193,0.112452709,0.431449557,0.317909852,127.837677,124.0512726,105.3466797,180.2335052,158.0307465,3
4/28/2023,10525.22,404.9,81.05,1490,2402.01,79.54,1999,11.0825,117.8849716,0.005282225,0.003396922,10488.758,0.00326148,10474.263,10469.77,10454.85,10482.19,0.004703561,0.008114635,403.02,0.007515292,400.9775,403,400.2,400,0.008052072,0.011254556,80.824,0.011223823,82.8525,80.4,80.11,81.99,0.020339684,0.031479038,1482.2,0.019420942,1436.8,1460,1520,1515,0.045716845,0.053934866,2309.636,0.030257448,2461.496,2294.67,2166.64,2462.09,0.014818839,0.021789445,79.606,0.020874094,83.3085,78.37,77.69,81.1,0,0.005047498,1997.96,0.009427644,2010.36,1999,1986.9,2009.8,-0.000739632,0.001008228,11.1022,0.002391307,11.11718,11.0907,11.104,11.1046,-0.000739632,0,0,0.353964621,0.298801548,132.2807068,123.4804729,117.8849716,105.3466797,95.66982269,3
5/2/2023,10431.19,400.1,79,1519,2295.65,75.32,2023.3,11.0517,77.03646088,-0.008973925,0.005505841,10476.058,0.003401628,10476.253,10525.22,10469.77,10494.69,-0.011925607,0.010073403,402.64,0.006949491,401.175,404.9,403,402,-0.025618396,0.015222456,80.412,0.011491906,82.5525,81.05,80.4,81.06,0.019276104,0.028576304,1492,0.019712592,1443.65,1490,1460,1470,-0.045289859,0.056835411,2285.802,0.030435941,2452.1895,2402.01,2294.67,2414.82,-0.054514336,0.029969573,78.338,0.024112603,83.086,79.54,78.37,81.66,0.012082786,0.007822172,2000.66,0.009790058,2012.1,1999,1999,2009.8,-0.002783025,0.000911844,11.08864,0.002409962,11.11492,11.0825,11.0907,11.1195,-0.002783025,-40.84851074,-0.425430505,0.344297107,0.303381349,119.6773178,122.8100193,117.8849716,117.8849716,140.0534058,3
5/3/2023,10410.67,399,78.32,1495,2296.64,72.33,2037,11.0536,149.5256195,-0.001969115,0.005430275,10458.34,0.002942403,10473.235,10431.19,10525.22,10499.26,-0.002753099,0.008918076,401.44,0.006634285,401.125,400.1,404.9,405,-0.008644854,0.014036031,79.776,0.011315576,82.1935,79,81.05,81.5,-0.015926017,0.030340764,1496.8,0.02022847,1449.3,1519,1490,1471,0.000431157,0.048948269,2291.122,0.030242826,2441.5045,2295.65,2402.01,2270.04,-0.040506723,0.031557778,76.65,0.020045051,82.456,75.32,79.54,80.77,0.006748295,0.006304029,2009.04,0.009878009,2014.385,2023.3,1999,1995.1,0.000171904,0.001074667,11.0765,0.002328864,11.11138,11.0517,11.0825,11.1143,0.000171904,72.48915863,0.663188918,0.478237361,0.337888019,113.5357407,126.0561058,77.03646088,117.8849716,180.2335052,3
5/4/2023,10408.41,398,80,1450,2298.6,72.5,2055.7,11.0133,118.0840302,-0.000217109,0.005254229,10449.052,0.002941076,10470.0535,10410.67,10431.19,10454.85,-0.002509412,0.007428891,401,0.006655489,401.025,399,400.1,400.2,0.021223636,0.017741153,79.754,0.012659997,81.9465,78.32,79,80.11,-0.03056265,0.028064247,1482.8,0.021651933,1452.5,1495,1519,1520,0.000853057,0.041045989,2317.514,0.030065102,2433.281,2296.64,2295.65,2166.64,0.002347581,0.031454706,75.612,0.02009888,81.834,72.33,75.32,77.69,0.009138285,0.004476287,2022.8,0.009164263,2015.7,2037,2023.3,1986.9,-0.003652533,0.001552852,11.05836,0.002320879,11.104265,11.0536,11.0517,11.104,-0.003652533,-31.44158936,-0.236071255,0.414300713,0.33421497,116.0832108,125.9888851,149.5256195,77.03646088,105.3466797,3
5/5/2023,10390.66,398.05,75.55,1450,2314.36,75.3,2055.7,11.0064,69.73827362,-0.001706807,0.005093264,10433.23,0.002937995,10465.418,10408.41,10410.67,10469.77,0.00012562,0.006076336,400.01,0.006210648,400.7275,398,399,403,-0.057231946,0.030608647,78.784,0.017051303,81.574,80,78.32,80.4,0,0.022155909,1480.8,0.021578043,1455,1450,1495,1460,0.006832949,0.032304038,2321.452,0.028146783,2420.429,2298.6,2296.64,2294.67,0.037893573,0.038581932,74.998,0.022515592,81.3495,72.5,72.33,78.37,0,0.005444823,2034.14,0.009154562,2017.145,2055.7,2037,1999,-0.000626712,0.001613399,11.0415,0.002275875,11.09824,11.0133,11.0536,11.0907,-0.000626712,-48.34575653,-0.526647205,0.474020295,0.35434956,106.4538712,123.5815502,118.0840302,149.5256195,117.8849716,3
5/8/2023,10420.74,396,76.11,1500,2348.83,77.01,2033.2,10.9973,51.75886917,0.002890725,0.004353744,10412.334,0.002956047,10463.931,10390.66,10408.41,10525.22,-0.005163414,0.004581899,398.23,0.005922656,400.5275,398.05,398,404.9,0.007384974,0.030498227,77.796,0.016844596,81.1795,75.55,80,81.05,0.033901552,0.025979071,1482.8,0.02261357,1460.5,1450,1450,1490,0.01478414,0.023543022,2310.816,0.028501396,2409.9895,2314.36,2298.6,2402.01,0.022455149,0.039841239,74.492,0.023356969,80.944,75.3,72.5,79.54,-0.011005516,0.009200658,2040.98,0.009522719,2017.465,2055.7,2055.7,1999,-0.000827134,0.00160318,11.02446,0.002268255,11.092535,11.0064,11.0133,11.0825,-0.000827134,-17.97940445,-0.298153484,0.476258831,0.345259447,93.22865067,117.4848593,69.73827362,118.0840302,117.8849716,3
5/9/2023,10409.17,396,76.2,1481,2309.44,77.44,2042.9,10.9704,116.3505173,-0.001110903,0.001970724,10407.93,0.002949759,10461.319,10420.74,10390.66,10431.19,0,0.002198526,397.41,0.005922025,400.325,396,398.05,400.1,0.0011818,0.029983999,77.236,0.016450342,80.7395,76.11,75.55,79,-0.012747573,0.02434728,1475.2,0.022904332,1465.05,1500,1450,1519,-0.016912261,0.011672879,2313.574,0.028540642,2396.8915,2348.83,2314.36,2295.65,0.005568159,0.029425195,74.916,0.023452773,80.56,77.01,75.3,75.32,0.00475946,0.007972353,2044.9,0.009577882,2018.27,2033.2,2055.7,2023.3,-0.002449051,0.001544509,11.0082,0.002304879,11.086155,10.9973,11.0064,11.0517,-0.002449051,64.5916481,0.810011533,0.609080799,0.396469183,101.0914619,114.8519571,51.75886917,69.73827362,77.03646088,3
5/10/2023,10482.49,397.5,78.75,1510,2333.07,76.41,2037.1,10.9933,118.5176315,0.007019098,0.003618194,10422.294,0.003318221,10461.025,10409.17,10420.74,10410.67,0.003780723,0.003332805,397.11,0.005999241,400.2,396,396,399,0.032916815,0.034854676,77.322,0.018464923,80.476,76.2,76.11,78.32,0.019392116,0.025504959,1478.2,0.022468251,1469.05,1481,1500,1495,0.010179926,0.012309625,2320.86,0.028740859,2386.009,2309.44,2348.83,2296.64,-0.013389865,0.019708604,75.732,0.02349101,80.1715,77.44,77.01,72.33,-0.002843139,0.007670806,2044.92,0.008822551,2020.385,2042.9,2033.2,2037,0.00208526,0.002166767,10.99614,0.002341928,11.08218,10.9704,10.9973,11.0536,0.00208526,2.167114258,0.018454403,0.516633128,0.394949023,94.88986435,113.6386839,116.3505173,51.75886917,149.5256195,3
5/11/2023,10578.97,398,80.55,1549,2314.36,74.98,2020.5,10.9843,137.2775726,0.009161822,0.004818512,10456.406,0.003904336,10465.3335,10482.49,10409.17,10408.41,0.001257071,0.003261546,397.11,0.005511563,399.9,397.5,396,398,0.022599832,0.035058204,77.432,0.019335297,80.2975,78.75,76.2,80,0.025499911,0.019142234,1498,0.022277032,1476.5,1510,1481,1450,-0.008051805,0.013326751,2324.012,0.028628546,2376.21,2333.07,2309.44,2298.6,-0.018892166,0.023880446,76.228,0.023110657,79.64,76.41,77.44,72.5,-0.008182222,0.006307648,2037.88,0.00891154,2020.91,2037.1,2042.9,2055.7,-0.000819016,0.001635808,10.99034,0.002270273,11.07659,10.9933,10.9704,11.0133,-0.000819016,18.7599411,0.146943215,0.509845014,0.383422679,98.72857285,115.8649675,118.5176315,116.3505173,118.0840302,3
5/12/2023,10733.63,406,83,1577,2314.36,74.17,2020.5,10.9571,146.2168427,0.014513735,0.00596924,10525,0.00501615,10477.328,10578.97,10482.49,10390.66,0.019901154,0.009491793,398.7,0.006793898,400.1975,398,397.5,398.05,0.029962498,0.013955536,78.922,0.020623756,80.235,80.55,78.75,75.55,0.017914747,0.017671814,1523.4,0.022456813,1485.1,1549,1510,1450,0,0.012971679,2324.012,0.02830471,2364.5395,2314.36,2333.07,2314.36,-0.010861656,0.01690925,76.002,0.022260669,78.982,74.98,76.41,75.3,0,0.006307648,2030.84,0.008891008,2021.15,2020.5,2037.1,2055.7,-0.002479333,0.001858593,10.98048,0.001903327,11.066865,10.9843,10.9933,11.0064,-0.002479333,8.93927002,0.06308579,0.406603548,0.37967867,114.0242867,117.2043875,137.2775726,118.5176315,69.73827362,3
5/15/2023,10743.83,405,84.9,1585,2284.82,75.23,2022.7,10.9905,135.8670349,0.000949833,0.00631529,10589.618,0.004921958,10491.403,10733.63,10578.97,10420.74,-0.002466092,0.008902328,400.5,0.006829627,400.4475,406,398,396,0.022633486,0.01241609,80.68,0.020676947,80.355,83,80.55,76.11,0.005060099,0.015229211,1540.4,0.022416802,1494.1,1577,1549,1500,-0.012845945,0.010803021,2311.21,0.027875665,2354.839,2314.36,2314.36,2348.83,0.014190332,0.013938924,75.646,0.022753639,78.439,74.17,74.98,77.01,0.001088247,0.004834959,2028.74,0.00819906,2019.995,2020.5,2020.5,2033.2,0.003043615,0.002566667,10.97912,0.002006351,11.057755,10.9571,10.9843,10.9973,0.003043615,-10.34980774,-0.07341402,0.353957892,0.37996475,130.8459198,117.6880861,146.2168427,137.2775726,51.75886917,3
5/16/2023,10804.6,412,84.35,1560,2284.82,74.91,1993,11.0141,137.5253754,0.005640333,0.004963345,10668.704,0.00501265,10508.1085,10743.83,10733.63,10409.17,0.017136282,0.009973553,403.7,0.007760451,401.045,405,406,396,-0.006499284,0.015664301,82.31,0.020752988,80.442,84.9,83,76.2,-0.015898586,0.016473212,1556.2,0.022083389,1499.6,1585,1577,1481,0,0.008810596,2306.286,0.027605955,2343.5135,2284.82,2314.36,2309.44,-0.004262695,0.01277745,75.14,0.022657953,77.869,75.23,74.17,77.44,-0.014792211,0.006571113,2018.76,0.00879096,2017.355,2022.7,2020.5,2042.9,0.002145007,0.002338261,10.98786,0.002045645,11.051465,10.9905,10.9571,10.9704,0.002145007,1.658340454,0.012131725,0.080402495,0.37974088,135.0808914,118.5741781,135.8670349,146.2168427,116.3505173,3
5/17/2023,10777.63,408,84,1560,2274.97,76.96,1984.9,10.9658,89.37788391,-0.00249928,0.006696162,10727.732,0.005091959,10523.123,10804.6,10743.83,10482.49,-0.009756175,0.012812109,405.8,0.008155195,401.44,412,405,397.5,-0.00415801,0.016935643,83.36,0.020779605,80.517,84.35,84.9,78.75,0,0.016103663,1566.2,0.022083389,1505.1,1560,1585,1510,-0.004320381,0.005507375,2294.666,0.027579596,2332.9265,2284.82,2284.82,2333.07,0.026998413,0.01879529,75.25,0.023722256,77.479,74.91,75.23,76.41,-0.004072506,0.006495328,2008.32,0.007065905,2016.72,1993,2022.7,2037.1,-0.004394932,0.003112205,10.98236,0.002201426,11.043815,11.0141,10.9905,10.9933,-0.004394932,-48.14749146,-0.43093518,0.224102647,0.387609202,129.2529419,118.4618616,137.5253754,135.8670349,118.5176315,3
5/18/2023,10746.37,405,83.5,1540,2225.73,75.86,1959.8,10.9806,125.2173386,-0.002904667,0.007224088,10761.212,0.005175596,10536.555,10777.63,10804.6,10578.97,-0.007380107,0.014005734,407.2,0.008364838,401.69,408,412,398,-0.005970167,0.017652561,83.95,0.020777694,80.592,84,84.35,80.55,-0.012903405,0.013775109,1564.4,0.022382289,1509.6,1560,1560,1549,-0.021881914,0.009454485,2276.94,0.027822424,2319.8285,2274.97,2284.82,2314.36,-0.01439627,0.017652546,75.426,0.023784948,77.0335,76.96,74.91,74.98,-0.012726108,0.007287858,1996.18,0.007398696,2014.195,1984.9,1993,2020.5,0.001348741,0.003206383,10.98162,0.002078324,11.035205,10.9658,11.0141,10.9843,0.001348741,35.83945465,0.337177668,0.277136886,0.393592514,126.8408951,119.3798777,89.37788391,137.5253754,137.2775726,3
5/19/2023,10764.97,408.5,83.5,1560,2215.88,75.58,1959.8,11.0244,160.8530579,0.001729321,0.003488893,10767.48,0.005147441,10551.4655,10746.37,10777.63,10733.63,0.008604847,0.011356598,407.7,0.008551202,402.1125,405,408,406,0,0.012249825,84.05,0.020713805,80.692,83.5,84,83,0.012903405,0.012123024,1561,0.021788789,1513.1,1540,1560,1577,-0.004435336,0.008717942,2257.244,0.027778969,2306.09,2225.73,2274.97,2314.36,-0.003697838,0.016571426,75.708,0.023553457,76.6565,75.86,76.96,74.17,0,0.007287858,1984.04,0.007313067,2012.285,1959.8,1984.9,2020.5,0.003980919,0.003291952,10.99508,0.002204188,11.03092,10.9806,10.9658,10.9571,0.003980919,35.6357193,0.250440328,0.302419747,0.387585911,129.7681381,119.5209932,125.2173386,89.37788391,146.2168427,3
5/22/2023,10760.76,407.9,84,1568,2215.88,75.99,1977.2,11.0287,78.24963379,-0.00039116,0.003505159,10770.866,0.005162992,10565.394,10764.97,10746.37,10743.83,-0.001469868,0.011284097,408.28,0.008566162,402.5075,408.5,405,405,0.005970167,0.005198556,83.87,0.020713513,80.7925,83.5,83.5,84.9,0.005115101,0.012131244,1557.6,0.021540463,1515.75,1560,1540,1585,0,0.009075009,2243.456,0.027774376,2293.7795,2215.88,2225.73,2284.82,0.005410055,0.015629083,75.86,0.023175412,76.401,75.58,75.86,75.23,0.008839275,0.009643065,1974.94,0.007486327,2010.655,1959.8,1959.8,2022.7,0.000389968,0.003135586,11.00272,0.002210782,11.027125,11.0244,10.9806,10.9905,0.000389968,-82.60342407,-0.720587115,0.452939467,0.405202036,118.2446579,118.6499838,160.8530579,125.2173386,135.8670349,3
5/23/2023,10775.85,408,85,1540,2224.74,76.84,1974.5,10.9714,183.6913605,0.001401335,0.002143066,10765.116,0.005162949,10579.452,10760.76,10764.97,10804.6,0.000245128,0.007191598,407.48,0.008514812,402.8075,407.9,408.5,412,0.011834458,0.007362806,84,0.020620074,80.9895,84,83.5,84.35,-0.018018506,0.012752715,1553.6,0.020751934,1519.25,1568,1560,1560,0.003990439,0.009887683,2231.44,0.027640539,2284.2755,2215.88,2215.88,2284.82,0.011123585,0.015599887,76.246,0.023292178,76.16,75.99,75.58,74.91,-0.001366501,0.007764422,1971.24,0.007484707,2008.89,1977.2,1959.8,1993,-0.005209079,0.003913155,10.99418,0.002423164,11.01972,11.0287,11.0244,11.0141,-0.005209079,105.4417267,0.853352811,0.631033872,0.441342727,127.4778549,120.8318815,78.24963379,160.8530579,137.5253754,3
5/24/2023,10912.72,423.5,86,1540,2259.21,78.36,1964.6,10.9913,115.2197418,0.012621562,0.005954324,10792.134,0.005739686,10600.125,10775.85,10760.76,10777.63,0.03728634,0.017627726,410.58,0.011751261,403.7325,408,407.9,408,0.01169604,0.007703906,84.4,0.020716459,81.2145,85,84,84,0,0.012752715,1549.6,0.02075533,1522.7,1540,1568,1560,0.01537514,0.013611978,2228.288,0.024349105,2283.734,2224.74,2215.88,2274.97,0.019588255,0.013158922,76.526,0.023742901,76.0395,76.84,75.99,76.96,-0.005026539,0.007843546,1967.18,0.007397029,2007.365,1974.5,1977.2,1984.9,0.001812164,0.003433596,10.99928,0.002486013,11.01357,10.9714,11.0287,10.9658,0.001812164,-68.47161865,-0.466415857,0.63806539,0.450057201,132.6462265,117.5811934,183.6913605,78.24963379,89.37788391,3
5/25/2023,10813.03,418.05,84.95,1516,2124.29,76.26,1943.7,10.9377,106.2855911,-0.009177193,0.007761829,10805.466,0.006113162,10618.034,10912.72,10775.85,10746.37,-0.012952471,0.01892846,413.19,0.011818617,404.625,423.5,408,405,-0.012284448,0.010051401,84.69,0.020495968,81.4565,86,85,83.5,-0.015707129,0.013366935,1544.8,0.01981837,1522.5,1540,1540,1540,-0.061577566,0.030118901,2208,0.026020987,2281.6165,2259.21,2224.74,2225.73,-0.027165039,0.01790799,76.606,0.022902267,75.968,78.36,76.84,75.86,-0.010695289,0.007177152,1963.96,0.007693938,2005.205,1964.6,1974.5,1959.8,-0.004888514,0.004100337,10.9907,0.002668233,11.005255,10.9913,10.9714,10.9806,-0.004888514,-8.934150696,-0.080711377,0.618235637,0.43387071,128.859877,117.6281389,115.2197418,183.6913605,125.2173386,3
5/26/2023,10943.66,426,86.8,1560,2048.46,76.95,1943.7,10.9631,61.34384537,0.012008405,0.009160206,10841.204,0.006533177,10641.7285,10813.03,10912.72,10764.97,0.018838304,0.019768804,416.69,0.012357323,405.775,418.05,423.5,408.5,0.021543774,0.012520674,85.35,0.020915153,81.7765,84.95,86,83.5,0.028610534,0.018815601,1544.8,0.018410612,1527.5,1516,1540,1560,-0.036349338,0.032136479,2174.516,0.023243907,2269.306,2124.29,2259.21,2215.88,0.009007306,0.017966853,76.88,0.022908845,75.897,76.26,78.36,75.58,0,0.007177152,1960.74,0.007513796,2002.44,1943.7,1964.6,1959.8,0.002319551,0.003661634,10.97844,0.002752068,10.998875,10.9377,10.9913,11.0244,0.002319551,-44.94174576,-0.549634881,0.630030867,0.449839412,108.9580345,114.8010826,106.2855911,115.2197418,160.8530579,3
5/29/2023,11005.83,425,87.5,1560,2092.77,77.07,1943.7,10.9175,44.9669838,0.005664839,0.008949302,10890.218,0.006543188,10665.759,10943.66,10813.03,10760.76,-0.002350177,0.019882159,420.11,0.012399973,406.78,426,418.05,407.9,0.008032172,0.012481209,86.05,0.020914942,82.099,86.8,84.95,84,0,0.018605848,1543.2,0.017977212,1531,1560,1516,1568,0.021400256,0.035950949,2149.894,0.020935598,2253.844,2048.46,2124.29,2215.88,0.00155824,0.017952028,77.096,0.022619599,75.7735,76.95,76.26,75.99,0,0.00455852,1954.04,0.007513796,1999.675,1943.7,1943.7,1977.2,-0.004168082,0.003759315,10.9562,0.002867004,10.990625,10.9631,10.9377,11.0287,-0.004168082,-16.37686157,-0.310566319,0.567767831,0.453993778,102.3015045,111.1551832,61.34384537,106.2855911,78.24963379,3
5/30/2023,11029.71,426.15,87.2,1625,2117.4,73.54,1968.1,10.9093,111.2918091,0.002167409,0.008889265,10940.99,0.005989754,10695.685,11005.83,10943.66,10775.85,0.002702228,0.019665154,423.74,0.011931692,408.0825,425,426,408,-0.003434462,0.013205667,86.49,0.019831235,82.509,87.5,86.8,85,0.040821995,0.023207909,1560.2,0.019618952,1536.3,1560,1560,1540,0.011700374,0.036929841,2128.426,0.019244197,2244.9315,2092.77,2048.46,2224.74,-0.046884624,0.027468151,76.436,0.02172652,75.6845,77.07,76.95,76.84,0.012475237,0.008561232,1952.76,0.007551286,1996.915,1943.7,1943.7,1974.5,-0.00075137,0.003318709,10.94378,0.002826891,10.983505,10.9175,10.9631,10.9714,-0.00075137,66.32482529,0.906227135,0.590261624,0.491829569,87.82159424,112.8679506,44.9669838,61.34384537,183.6913605,3
5/31/2023,11049.08,427.5,87.7,1624,2067.17,72.66,1973.1,10.874,219.5830688,0.001754626,0.007704668,10968.262,0.00589111,10727.6055,11029.71,11005.83,10912.72,0.003162891,0.011486977,424.54,0.011850601,409.5075,426.15,425,423.5,0.005717568,0.012722134,86.83,0.019571844,82.978,87.2,87.5,86,-0.000615574,0.023280679,1577,0.019118612,1542.75,1625,1560,1540,-0.024008399,0.034300233,2090.018,0.01971542,2233.458,2117.4,2092.77,2259.21,-0.012038449,0.022493664,75.296,0.019868628,75.701,73.54,77.07,78.36,0.0025373,0.008257283,1954.46,0.00736914,1993.72,1968.1,1943.7,1964.6,-0.003241018,0.00294514,10.92032,0.002877326,10.974525,10.9093,10.9175,10.9913,-0.003241018,108.2912598,0.679574944,0.633434586,0.492972536,108.6942596,116.3708231,111.2918091,44.9669838,115.2197418,3
6/1/2023,11016.24,427.4,87.4,1620,2067.17,74.28,1986.5,10.9203,182.3971558,-0.002976619,0.00555873,11008.904,0.006001114,10757.997,11049.08,11029.71,10813.03,-0.000233945,0.0083653,426.41,0.0118012,410.9775,427.5,426.15,418.05,-0.003426617,0.010285878,87.32,0.019314356,83.348,87.7,87.2,84.95,-0.002466092,0.020068452,1597.8,0.017388587,1551.25,1624,1625,1516,0,0.024207216,2078.594,0.01970241,2221.8865,2067.17,2117.4,2124.29,0.02205071,0.026336647,74.9,0.020458981,75.79,72.66,73.54,76.26,0.006768386,0.005315044,1963.02,0.007204709,1990.26,1973.1,1968.1,1943.7,0.004248824,0.003583557,10.91684,0.003007313,10.969875,10.874,10.9093,10.9377,0.004248824,-37.18591309,-0.185544123,0.643761219,0.4917233,123.9165726,119.5864794,219.5830688,111.2918091,106.2855911,3
6/2/2023,11150.78,435,87,1680,2068.15,76.13,1986.5,10.9126,129.5732269,0.012138903,0.005607446,11050.328,0.006242998,10796.003,11016.24,11049.08,10943.66,0.017625688,0.007844281,428.21,0.012175719,412.825,427.4,427.5,426,-0.004587164,0.005931406,87.36,0.013036536,83.9205,87.4,87.7,86.8,0.036367644,0.021777873,1621.8,0.018635267,1562.75,1620,1624,1560,0.000473966,0.016979363,2082.532,0.019546902,2209.576,2067.17,2067.17,2048.46,0.024600669,0.029214686,74.736,0.019392762,75.8315,74.28,72.66,76.95,0,0.005315044,1971.58,0.007204709,1986.8,1986.5,1973.1,1943.7,-0.000705358,0.003268346,10.90674,0.003007644,10.965185,10.9203,10.874,10.9631,-0.000705358,-52.82392883,-0.341940304,0.595618281,0.482530254,137.5624489,122.578227,182.3971558,219.5830688,61.34384537,3
